latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
18.585,-90.442,325.9,1.4,1.2,2017-04-29,1625,T,63,6.0NRT,302.1,15.2,D
18.591,-90.46,328.7,1.4,1.2,2017-04-29,1625,T,74,6.0NRT,302,21.3,D
18.589,-90.447,339.3,1.4,1.2,2017-04-29,1625,T,88,6.0NRT,302.8,45,D
18.581,-90.461,323.7,1.4,1.2,2017-04-29,1625,T,70,6.0NRT,301.7,14.7,D
18.388,-89.089,340.3,1.1,1.1,2017-04-29,1625,T,89,6.0NRT,301.8,38.6,D
18.632,-91.215,320.1,1.5,1.2,2017-04-29,1625,T,10,6.0NRT,303.3,11.2,D
18.556,-90.772,324.9,1.4,1.2,2017-04-29,1625,T,52,6.0NRT,303.9,14.4,D
18.554,-90.758,356,1.4,1.2,2017-04-29,1625,T,98,6.0NRT,304.5,104.1,D
18.533,-90.586,339.2,1.4,1.2,2017-04-29,1625,T,87,6.0NRT,303.3,48.9,D
18.546,-90.904,332.2,1.5,1.2,2017-04-29,1625,T,81,6.0NRT,304.3,29.8,D
18.496,-90.598,403.4,1.4,1.2,2017-04-29,1625,T,100,6.0NRT,305.1,424.5,D
18.494,-90.585,350.8,1.4,1.2,2017-04-29,1625,T,95,6.0NRT,303,81.7,D
18.483,-90.666,324.1,1.4,1.2,2017-04-29,1625,T,67,6.0NRT,300.6,16.3,D
18.493,-90.828,355.4,1.4,1.2,2017-04-29,1625,T,97,6.0NRT,303.3,101.9,D
18.491,-90.814,354.2,1.4,1.2,2017-04-29,1625,T,97,6.0NRT,304.4,96.2,D
18.481,-90.816,336.5,1.4,1.2,2017-04-29,1625,T,85,6.0NRT,304.1,40.6,D
18.502,-91.079,325,1.5,1.2,2017-04-29,1625,T,72,6.0NRT,304.1,16,D
18.626,-92.282,320.5,1.8,1.3,2017-04-29,1625,T,60,6.0NRT,301.7,18.6,D
18.426,-90.68,338.7,1.4,1.2,2017-04-29,1625,T,87,6.0NRT,301.6,50.3,D
18.424,-90.667,351.6,1.4,1.2,2017-04-29,1625,T,95,6.0NRT,302.3,90,D
18.148,-88.617,332.5,1.1,1,2017-04-29,1625,T,83,6.0NRT,298.8,25,D
18.147,-88.607,323.1,1.1,1,2017-04-29,1625,T,72,6.0NRT,298.9,12.2,D
18.467,-91.09,322.5,1.5,1.2,2017-04-29,1625,T,25,6.0NRT,303.2,12.3,D
18.456,-91.091,327,1.5,1.2,2017-04-29,1625,T,56,6.0NRT,302.6,20.9,D
18.442,-90.98,360,1.5,1.2,2017-04-29,1625,T,99,6.0NRT,303.2,127.2,D
18.441,-90.966,424.6,1.5,1.2,2017-04-29,1625,T,100,6.0NRT,308.6,739.2,D
18.392,-91.014,340.7,1.5,1.2,2017-04-29,1625,T,89,6.0NRT,304.5,49.4,D
18.19,-89.417,338.4,1.2,1.1,2017-04-29,1625,T,87,6.0NRT,301,37,D
18.188,-89.406,362.3,1.2,1.1,2017-04-29,1625,T,100,6.0NRT,302.5,103,D
18.178,-89.408,321.3,1.2,1.1,2017-04-29,1625,T,66,6.0NRT,300.5,9.8,D
18.351,-90.984,327.3,1.5,1.2,2017-04-29,1625,T,76,6.0NRT,304,17.8,D
18.35,-90.97,327.6,1.5,1.2,2017-04-29,1625,T,76,6.0NRT,303.9,18.2,D
18.31,-90.743,330,1.4,1.2,2017-04-29,1625,T,79,6.0NRT,303.7,25.6,D
18.106,-89.258,333.3,1.2,1.1,2017-04-29,1625,T,83,6.0NRT,302.4,25.8,D
18.366,-91.554,326.8,1.6,1.2,2017-04-29,1625,T,75,6.0NRT,299.6,27.3,D
18.366,-91.56,326.6,1.6,1.2,2017-04-29,1625,T,75,6.0NRT,299.7,28.5,D
18.082,-89.468,321.1,1.2,1.1,2017-04-29,1625,T,62,6.0NRT,303.3,9.9,D
18.28,-91.056,323.8,1.5,1.2,2017-04-29,1625,T,64,6.0NRT,303.5,13.1,D
18.216,-90.721,324.9,1.4,1.2,2017-04-29,1625,T,60,6.0NRT,302.4,15.9,D
18.251,-91.088,335.5,1.5,1.2,2017-04-29,1625,T,84,6.0NRT,303.8,38.9,D
18.249,-91.074,359.1,1.5,1.2,2017-04-29,1625,T,99,6.0NRT,304.1,123.4,D
18.205,-90.723,330.3,1.4,1.2,2017-04-29,1625,T,73,6.0NRT,301.8,24.7,D
18.196,-90.737,324.5,1.4,1.2,2017-04-29,1625,T,19,6.0NRT,303,11.6,D
18.195,-90.724,337.3,1.4,1.2,2017-04-29,1625,T,86,6.0NRT,303,39.3,D
18.197,-90.914,326.8,1.4,1.2,2017-04-29,1625,T,67,6.0NRT,299.3,18.5,D
18.195,-90.9,404.3,1.4,1.2,2017-04-29,1625,T,100,6.0NRT,304.3,454.4,D
18.193,-90.887,326,1.4,1.2,2017-04-29,1625,T,57,6.0NRT,302,16.1,D
18.203,-91.052,324,1.5,1.2,2017-04-29,1625,T,71,6.0NRT,301.9,14.9,D
18.191,-90.908,358.9,1.4,1.2,2017-04-29,1625,T,99,6.0NRT,300.6,118,D
18.189,-90.894,349,1.4,1.2,2017-04-29,1625,T,94,6.0NRT,302.1,77.7,D
18.2,-91.059,325.5,1.5,1.2,2017-04-29,1625,T,73,6.0NRT,301.9,18.4,D
18.189,-90.977,334.8,1.5,1.2,2017-04-29,1625,T,84,6.0NRT,299,36.8,D
18.18,-90.992,342,1.5,1.2,2017-04-29,1625,T,89,6.0NRT,302,55.8,D
18.178,-90.978,361.4,1.5,1.2,2017-04-29,1625,T,100,6.0NRT,299.7,131.8,D
17.827,-88.56,322.6,1.1,1,2017-04-29,1625,T,69,6.0NRT,291.3,14,D
18.103,-90.892,324.2,1.4,1.2,2017-04-29,1625,T,71,6.0NRT,302.8,13.7,D
18.062,-90.701,324.9,1.4,1.2,2017-04-29,1625,T,65,6.0NRT,302.5,13.6,D
18.04,-90.534,326.8,1.4,1.2,2017-04-29,1625,T,70,6.0NRT,304.8,13.9,D
18.128,-91.304,347.7,1.5,1.2,2017-04-29,1625,T,93,6.0NRT,302.1,80.5,D
18.051,-90.703,326.6,1.4,1.2,2017-04-29,1625,T,68,6.0NRT,302.4,16.1,D
18.099,-91.337,350,1.5,1.2,2017-04-29,1625,T,94,6.0NRT,302.4,87.9,D
18.097,-91.323,350.9,1.5,1.2,2017-04-29,1625,T,95,6.0NRT,302.5,90,D
18.03,-90.786,322.5,1.4,1.2,2017-04-29,1625,T,55,6.0NRT,302.5,12.3,D
18.07,-91.196,328,1.5,1.2,2017-04-29,1625,T,76,6.0NRT,302.5,20,D
18.069,-91.182,326,1.5,1.2,2017-04-29,1625,T,73,6.0NRT,301.3,15.3,D
18.058,-91.183,339.6,1.5,1.2,2017-04-29,1625,T,88,6.0NRT,303.7,48.3,D
18.056,-91.169,326.6,1.5,1.2,2017-04-29,1625,T,74,6.0NRT,302.7,15.7,D
17.72,-88.592,319.5,1.1,1,2017-04-29,1625,T,69,6.0NRT,291.3,10.8,D
18.02,-90.964,360.6,1.4,1.2,2017-04-29,1625,T,100,6.0NRT,304.1,126.6,D
18.018,-90.95,331,1.4,1.2,2017-04-29,1625,T,80,6.0NRT,301.8,26.4,D
18.009,-90.965,352.6,1.4,1.2,2017-04-29,1625,T,96,6.0NRT,303.4,92.9,D
18.008,-90.952,329.8,1.4,1.2,2017-04-29,1625,T,78,6.0NRT,301.3,24,D
18.016,-90.971,350.5,1.4,1.2,2017-04-29,1625,T,95,6.0NRT,304.1,84.6,D
18.014,-90.957,360.6,1.4,1.2,2017-04-29,1625,T,100,6.0NRT,304,125.8,D
18.052,-91.336,324.9,1.5,1.2,2017-04-29,1625,T,66,6.0NRT,302.2,13.3,D
17.915,-90.278,327.9,1.3,1.1,2017-04-29,1625,T,76,6.0NRT,303,22.6,D
17.913,-90.266,323.1,1.3,1.1,2017-04-29,1625,T,69,6.0NRT,302.1,15.5,D
18.122,-92.088,322.2,1.7,1.3,2017-04-29,1625,T,56,6.0NRT,300.9,18.5,D
17.957,-90.762,332.7,1.4,1.2,2017-04-29,1625,T,82,6.0NRT,304.4,27.1,D
17.955,-90.749,332.2,1.4,1.2,2017-04-29,1625,T,81,6.0NRT,304.8,25.1,D
17.946,-90.763,336.4,1.4,1.2,2017-04-29,1625,T,85,6.0NRT,304.6,35.7,D
17.945,-90.75,334.3,1.4,1.2,2017-04-29,1625,T,83,6.0NRT,304.8,29.8,D
18.046,-91.651,329.4,1.6,1.3,2017-04-29,1625,T,76,6.0NRT,301.4,28,D
17.951,-90.884,335,1.4,1.2,2017-04-29,1625,T,84,6.0NRT,302.6,36.1,D
18.107,-92.258,328.6,1.8,1.3,2017-04-29,1625,T,0,6.0NRT,301,43.3,D
18.038,-91.968,319.2,1.7,1.3,2017-04-29,1625,T,0,6.0NRT,297.9,13.4,D
17.939,-91.43,321.4,1.6,1.2,2017-04-29,1625,T,59,6.0NRT,300.1,12.7,D
17.856,-90.943,331.1,1.4,1.2,2017-04-29,1625,T,80,6.0NRT,303,23.1,D
18.285,-95.424,328.4,3.1,1.7,2017-04-29,1625,T,80,6.0NRT,304.9,83.9,D
17.913,-92.161,321.8,1.8,1.3,2017-04-29,1625,T,47,6.0NRT,300.6,16.3,D
17.897,-92.494,325.1,1.9,1.3,2017-04-29,1625,T,63,6.0NRT,302.2,31.1,D
17.707,-91.128,324.7,1.5,1.2,2017-04-29,1625,T,55,6.0NRT,304,16.5,D
17.632,-91.006,324.9,1.4,1.2,2017-04-29,1625,T,68,6.0NRT,304.8,13.4,D
17.565,-90.813,322.9,1.4,1.2,2017-04-29,1625,T,35,6.0NRT,305.3,12,D
17.534,-90.738,332.3,1.4,1.2,2017-04-29,1625,T,81,6.0NRT,305.9,25,D
17.547,-91.051,324.4,1.4,1.2,2017-04-29,1625,T,71,6.0NRT,304.9,11.2,D
17.518,-91.166,321.1,1.5,1.2,2017-04-29,1625,T,44,6.0NRT,303.9,11.2,D
17.5,-91.112,343.2,1.5,1.2,2017-04-29,1625,T,90,6.0NRT,302.9,65.1,D
17.899,-95.64,319.5,3.2,1.7,2017-04-29,1625,T,56,6.0NRT,296.3,38.7,D
17.725,-95.551,320.4,3.1,1.7,2017-04-29,1625,T,71,6.0NRT,300.1,40.1,D
17.709,-95.704,326.1,3.2,1.7,2017-04-29,1625,T,79,6.0NRT,305.6,67.9,D
17.686,-95.467,332.3,3.1,1.7,2017-04-29,1625,T,84,6.0NRT,304.5,111.4,D
17.727,-95.557,319.6,3.1,1.7,2017-04-29,1625,T,71,6.0NRT,300.5,38,D
17.712,-95.709,324.3,3.2,1.7,2017-04-29,1625,T,77,6.0NRT,305.5,61.5,D
17.687,-95.473,332,3.1,1.7,2017-04-29,1625,T,84,6.0NRT,304.5,110.1,D
17.738,-96.113,316.6,3.5,1.8,2017-04-29,1625,T,59,6.0NRT,295.4,55.3,D
17.672,-95.475,321.2,3.1,1.7,2017-04-29,1625,T,73,6.0NRT,304.2,47.5,D
21.692,-78.335,317.6,3.6,1.8,2017-04-29,1755,A,64,6.0NRT,292.4,56.6,D
21.708,-78.339,315.7,3.6,1.8,2017-04-29,1755,A,57,6.0NRT,291.2,47.5,D
21.701,-78.344,323.3,3.6,1.8,2017-04-29,1755,A,76,6.0NRT,290.8,92.5,D
21.873,-79.155,321.9,4.1,1.9,2017-04-29,1755,A,75,6.0NRT,288.7,105.4,D
21.865,-79.194,320.2,4.1,1.9,2017-04-29,1755,A,68,6.0NRT,289.7,97.6,D
26.316,-81.601,322.4,4.7,2,2017-04-29,1755,A,75,6.0NRT,291.1,148.7,D
26.315,-81.604,321.8,4.7,2,2017-04-29,1755,A,65,6.0NRT,291.1,139,D
23.027,-102.221,328.8,2.7,1.6,2017-04-29,1805,T,76,6.0NRT,313.9,48.8,D
22.136,-99.229,337,4.6,2,2017-04-29,1805,T,83,6.0NRT,316,242.1,D
22.136,-99.237,338.1,4.6,2,2017-04-29,1805,T,84,6.0NRT,315.8,259.9,D
23.026,-104.438,317.4,1.9,1.3,2017-04-29,1805,T,32,6.0NRT,304.4,15.9,D
21.724,-99.128,320.7,4.8,2,2017-04-29,1805,T,48,6.0NRT,308.7,83.1,D
21.726,-99.135,321.7,4.8,2,2017-04-29,1805,T,57,6.0NRT,308.7,91.2,D
21.448,-101.201,338.5,3.5,1.8,2017-04-29,1805,T,65,6.0NRT,313.6,162.3,D
21.542,-101.884,323,3.1,1.7,2017-04-29,1805,T,64,6.0NRT,311.2,34.2,D
21.453,-101.206,330.3,3.5,1.8,2017-04-29,1805,T,77,6.0NRT,313.1,88,D
21.304,-102.312,326.5,2.9,1.6,2017-04-29,1805,T,72,6.0NRT,312.9,48.9,D
21.303,-102.319,322.8,2.9,1.6,2017-04-29,1805,T,39,6.0NRT,312.1,26.8,D
21.297,-102.292,324.6,2.9,1.6,2017-04-29,1805,T,57,6.0NRT,312.9,35.1,D
21.106,-103.519,327.6,2.4,1.5,2017-04-29,1805,T,58,6.0NRT,310.2,38.5,D
21.093,-103.521,325.6,2.4,1.5,2017-04-29,1805,T,41,6.0NRT,311.8,28.8,D
21.331,-104.923,320.8,1.9,1.3,2017-04-29,1805,T,55,6.0NRT,304.9,22.8,D
21.166,-104.399,334,2.1,1.4,2017-04-29,1805,T,81,6.0NRT,305.1,76.8,D
21.162,-104.38,342.7,2.1,1.4,2017-04-29,1805,T,89,6.0NRT,304.2,118.3,D
21.15,-104.382,345.5,2.1,1.4,2017-04-29,1805,T,91,6.0NRT,305.6,129.6,D
20.64,-102.919,327.7,2.7,1.6,2017-04-29,1805,T,72,6.0NRT,316.1,37.8,D
20.623,-103.082,326.1,2.6,1.6,2017-04-29,1805,T,60,6.0NRT,315.1,26.7,D
20.531,-103.559,356,2.4,1.5,2017-04-29,1805,T,97,6.0NRT,316.2,222.8,D
19.906,-100.628,321.5,4.2,1.9,2017-04-29,1805,T,37,6.0NRT,311.2,80.9,D
20.552,-103.724,328.6,2.4,1.5,2017-04-29,1805,T,72,6.0NRT,312.9,37.7,D
19.901,-100.634,322.2,4.2,1.9,2017-04-29,1805,T,48,6.0NRT,310.5,83.9,D
20.485,-103.804,342.3,2.3,1.5,2017-04-29,1805,T,89,6.0NRT,317.7,105.3,D
20.472,-103.807,330.1,2.3,1.5,2017-04-29,1805,T,78,6.0NRT,317.5,40.7,D
20.476,-103.812,339.8,2.3,1.5,2017-04-29,1805,T,88,6.0NRT,318.2,88.2,D
20.472,-103.792,329.6,2.4,1.5,2017-04-29,1805,T,74,6.0NRT,315.6,37.2,D
20.232,-103.862,328.5,2.4,1.5,2017-04-29,1805,T,65,6.0NRT,308.6,47.8,D
20.201,-103.843,326.4,2.4,1.5,2017-04-29,1805,T,61,6.0NRT,311.5,41.3,D
20.066,-103.143,325.9,2.7,1.6,2017-04-29,1805,T,74,6.0NRT,310.8,43.9,D
20.205,-103.847,323.2,2.4,1.5,2017-04-29,1805,T,55,6.0NRT,311.1,28.6,D
20.061,-103.15,328.5,2.7,1.6,2017-04-29,1805,T,78,6.0NRT,310.9,56.5,D
20.415,-105.422,318.8,1.8,1.3,2017-04-29,1805,T,59,6.0NRT,303.6,21.8,D
20.422,-105.524,324.5,1.8,1.3,2017-04-29,1805,T,72,6.0NRT,304.6,28.2,D
20.416,-105.491,328.6,1.8,1.3,2017-04-29,1805,T,78,6.0NRT,305.8,38.3,D
20.333,-105.477,328.6,1.8,1.3,2017-04-29,1805,T,79,6.0NRT,303.2,42.3,D
20.33,-105.462,326.6,1.8,1.3,2017-04-29,1805,T,76,6.0NRT,302.8,38,D
19.386,-100.875,321.7,4.1,1.9,2017-04-29,1805,T,44,6.0NRT,309,59,D
19.809,-103.028,349.8,2.8,1.6,2017-04-29,1805,T,95,6.0NRT,306,236.1,D
19.839,-103.259,325.9,2.7,1.6,2017-04-29,1805,T,76,6.0NRT,304.2,74,D
19.834,-103.233,328.5,2.7,1.6,2017-04-29,1805,T,78,6.0NRT,304.4,82.9,D
19.785,-103.057,318.4,2.8,1.6,2017-04-29,1805,T,37,6.0NRT,305.8,26.3,D
19.781,-103.034,324.6,2.8,1.6,2017-04-29,1805,T,74,6.0NRT,304.3,57.7,D
19.973,-104.175,325.6,2.3,1.5,2017-04-29,1805,T,76,6.0NRT,311.9,34.5,D
19.68,-102.748,320.5,2.9,1.6,2017-04-29,1805,T,68,6.0NRT,304.9,52,D
19.675,-102.725,330.5,2.9,1.6,2017-04-29,1805,T,81,6.0NRT,305.4,106.4,D
19.778,-103.041,328.9,2.8,1.6,2017-04-29,1805,T,79,6.0NRT,305.1,77.3,D
19.972,-104.161,322.6,2.3,1.5,2017-04-29,1805,T,60,6.0NRT,311.7,26.4,D
19.368,-101.101,316.2,3.9,1.8,2017-04-29,1805,T,38,6.0NRT,305.6,49.6,D
19.674,-102.731,335.4,2.9,1.6,2017-04-29,1805,T,85,6.0NRT,306.7,136.8,D
20.165,-105.505,331.4,1.8,1.3,2017-04-29,1805,T,82,6.0NRT,302.3,52.1,D
19.717,-103.182,324.7,2.7,1.6,2017-04-29,1805,T,73,6.0NRT,305.8,60.6,D
19.079,-100.048,318.4,4.8,2,2017-04-29,1805,T,61,6.0NRT,297.4,114.6,D
19.07,-100.003,322.2,4.8,2,2017-04-29,1805,T,70,6.0NRT,293.4,147.5,D
20.088,-105.218,327.6,1.9,1.3,2017-04-29,1805,T,68,6.0NRT,307.6,35.6,D
19.599,-102.656,320.5,3,1.6,2017-04-29,1805,T,63,6.0NRT,309.4,34.1,D
19.713,-103.188,327.7,2.7,1.6,2017-04-29,1805,T,68,6.0NRT,306.9,73,D
19.08,-100.053,315.3,4.8,2,2017-04-29,1805,T,31,6.0NRT,297.2,90.4,D
19.07,-100.008,324.7,4.8,2,2017-04-29,1805,T,73,6.0NRT,294.4,175.5,D
19.094,-100.553,323.6,4.4,1.9,2017-04-29,1805,T,60,6.0NRT,308.5,63.2,D
19.543,-102.842,326.1,2.9,1.6,2017-04-29,1805,T,75,6.0NRT,309.1,64.9,D
19.5,-102.621,335.3,3,1.7,2017-04-29,1805,T,85,6.0NRT,314.5,113.9,D
19.979,-105.192,324.2,1.9,1.3,2017-04-29,1805,T,53,6.0NRT,306.8,25.6,D
19.975,-105.173,333.1,1.9,1.3,2017-04-29,1805,T,83,6.0NRT,307.9,53.8,D
19.967,-105.194,325.4,1.9,1.3,2017-04-29,1805,T,61,6.0NRT,307,30.7,D
19.963,-105.176,330.8,1.9,1.3,2017-04-29,1805,T,81,6.0NRT,306.9,46.5,D
19.556,-102.847,318.9,2.9,1.6,2017-04-29,1805,T,47,6.0NRT,307.9,28,D
19.108,-100.555,326,4.4,1.9,2017-04-29,1805,T,73,6.0NRT,308.3,85.3,D
19.101,-100.52,324.3,4.4,1.9,2017-04-29,1805,T,72,6.0NRT,307.6,74.3,D
19.971,-105.181,352.7,1.9,1.3,2017-04-29,1805,T,96,6.0NRT,309.2,147.7,D
19.5,-102.628,331.3,3,1.7,2017-04-29,1805,T,79,6.0NRT,313.6,86,D
19.494,-102.6,327.7,3,1.7,2017-04-29,1805,T,69,6.0NRT,313.8,61.4,D
19.488,-102.799,321.4,2.9,1.6,2017-04-29,1805,T,63,6.0NRT,310.6,35.6,D
19.483,-102.773,328.3,2.9,1.6,2017-04-29,1805,T,77,6.0NRT,309.2,67.7,D
19.45,-102.608,327.3,3,1.7,2017-04-29,1805,T,60,6.0NRT,315.9,48.4,D
19.118,-101.194,319.4,3.9,1.8,2017-04-29,1805,T,56,6.0NRT,307.2,43.8,D
19.112,-101.165,322.7,3.9,1.8,2017-04-29,1805,T,69,6.0NRT,305.2,68,D
19.105,-101.17,323.1,3.9,1.8,2017-04-29,1805,T,70,6.0NRT,306.1,69.9,D
19.809,-105.071,323.4,2,1.4,2017-04-29,1805,T,70,6.0NRT,309.2,26.7,D
19.445,-103.209,317.6,2.7,1.6,2017-04-29,1805,T,29,6.0NRT,306.5,27.5,D
19.436,-103.311,321.4,2.7,1.6,2017-04-29,1805,T,46,6.0NRT,308.5,43,D
19.365,-103.028,324.3,2.8,1.6,2017-04-29,1805,T,59,6.0NRT,310.2,43.9,D
19.432,-103.32,319.6,2.7,1.6,2017-04-29,1805,T,31,6.0NRT,307.1,36.6,D
19.377,-103.032,321.8,2.8,1.6,2017-04-29,1805,T,34,6.0NRT,309.4,34,D
19.543,-103.987,319.1,2.4,1.5,2017-04-29,1805,T,52,6.0NRT,303.3,38.6,D
19.556,-104.13,351.9,2.3,1.5,2017-04-29,1805,T,96,6.0NRT,296.9,220,D
19.682,-105.158,327.4,1.9,1.4,2017-04-29,1805,T,67,6.0NRT,308,34.7,D
19.678,-105.164,324,1.9,1.4,2017-04-29,1805,T,49,6.0NRT,307.3,27,D
18.753,-100.86,332.7,4.2,1.9,2017-04-29,1805,T,82,6.0NRT,296.9,192.6,D
19.536,-104.868,324.6,2,1.4,2017-04-29,1805,T,71,6.0NRT,308.5,31.1,D
19.532,-104.849,336.4,2.1,1.4,2017-04-29,1805,T,85,6.0NRT,307.5,71.5,D
19.53,-104.856,342.7,2.1,1.4,2017-04-29,1805,T,90,6.0NRT,308.5,103.4,D
18.75,-100.867,334.6,4.2,1.9,2017-04-29,1805,T,83,6.0NRT,297.4,213.1,D
19.104,-103.107,328.4,2.8,1.6,2017-04-29,1805,T,77,6.0NRT,309.7,67.6,D
19.098,-103.08,333.2,2.8,1.6,2017-04-29,1805,T,82,6.0NRT,312.1,97.2,D
19.11,-103.083,334.7,2.8,1.6,2017-04-29,1805,T,84,6.0NRT,310.3,108.9,D
19.285,-104.525,328.4,2.2,1.4,2017-04-29,1805,T,77,6.0NRT,305.7,57.7,D
19.287,-104.531,330.7,2.2,1.4,2017-04-29,1805,T,81,6.0NRT,306.2,67.1,D
19.326,-104.888,323.7,2.1,1.4,2017-04-29,1805,T,71,6.0NRT,305.6,32.4,D
19.018,-103.319,330.8,2.7,1.6,2017-04-29,1805,T,81,6.0NRT,311.8,79.3,D
19.013,-103.293,328.6,2.8,1.6,2017-04-29,1805,T,78,6.0NRT,311.4,71.6,D
18.845,-102.504,345.9,3.2,1.7,2017-04-29,1805,T,92,6.0NRT,304.8,232.3,D
18.839,-102.474,323.6,3.2,1.7,2017-04-29,1805,T,59,6.0NRT,302.8,58.5,D
19.225,-104.624,333.5,2.2,1.4,2017-04-29,1805,T,83,6.0NRT,305.3,74,D
18.846,-102.509,337.9,3.2,1.7,2017-04-29,1805,T,87,6.0NRT,304.8,155.9,D
18.841,-102.479,325.8,3.2,1.7,2017-04-29,1805,T,67,6.0NRT,303.1,71.2,D
19.225,-104.63,328.4,2.2,1.4,2017-04-29,1805,T,79,6.0NRT,305.4,54.2,D
19.222,-104.61,318.5,2.2,1.4,2017-04-29,1805,T,63,6.0NRT,303.6,22.1,D
18.893,-103.297,326.8,2.8,1.6,2017-04-29,1805,T,72,6.0NRT,310.5,64.3,D
18.747,-102.634,341.5,3.1,1.7,2017-04-29,1805,T,90,6.0NRT,301.7,207.7,D
18.742,-102.607,327.4,3.1,1.7,2017-04-29,1805,T,78,6.0NRT,300.3,105.2,D
18.903,-103.301,327.2,2.8,1.6,2017-04-29,1805,T,69,6.0NRT,310.2,66.7,D
18.748,-102.639,331.2,3.1,1.7,2017-04-29,1805,T,82,6.0NRT,301.6,126.6,D
18.743,-102.614,333.9,3.1,1.7,2017-04-29,1805,T,85,6.0NRT,300.7,150.5,D
18.857,-103.364,327.3,2.7,1.6,2017-04-29,1805,T,79,6.0NRT,310.1,61.2,D
18.852,-103.339,324.8,2.8,1.6,2017-04-29,1805,T,76,6.0NRT,309.6,49.4,D
18.81,-103.35,336.2,2.8,1.6,2017-04-29,1805,T,86,6.0NRT,308.4,113.5,D
18.821,-103.355,326.2,2.8,1.6,2017-04-29,1805,T,55,6.0NRT,308.4,53,D
18.806,-103.354,328.5,2.8,1.6,2017-04-29,1805,T,76,6.0NRT,309.3,66.6,D
18.698,-103.173,318.9,2.9,1.6,2017-04-29,1805,T,65,6.0NRT,304.7,30.3,D
18.669,-103.096,319.9,2.9,1.6,2017-04-29,1805,T,61,6.0NRT,306.6,46.5,D
18.663,-103.07,317.4,2.9,1.6,2017-04-29,1805,T,48,6.0NRT,304,41.1,D
18.696,-103.18,321.9,2.9,1.6,2017-04-29,1805,T,74,6.0NRT,305,44,D
18.662,-103.077,321,2.9,1.6,2017-04-29,1805,T,69,6.0NRT,304.9,55.3,D
18.586,-103.148,324.6,2.9,1.6,2017-04-29,1805,T,75,6.0NRT,305.7,65,D
18.572,-103.152,350,2.9,1.6,2017-04-29,1805,T,95,6.0NRT,305.7,252,D
18.636,-103.552,323.6,2.7,1.6,2017-04-29,1805,T,76,6.0NRT,301.4,56.2,D
18.584,-103.154,345.5,2.9,1.6,2017-04-29,1805,T,93,6.0NRT,306.4,211.4,D
18.57,-103.158,333.2,2.9,1.6,2017-04-29,1805,T,85,6.0NRT,304.3,120.4,D
18.631,-103.557,324.2,2.7,1.6,2017-04-29,1805,T,77,6.0NRT,302,60.7,D
18.594,-103.362,317,2.8,1.6,2017-04-29,1805,T,64,6.0NRT,303.3,35.1,D
18.373,-102.527,319.4,3.2,1.7,2017-04-29,1805,T,42,6.0NRT,291.1,85.1,D
18.355,-103.311,317.8,2.8,1.6,2017-04-29,1805,T,69,6.0NRT,300.6,38.1,D
18.353,-103.319,319.1,2.8,1.6,2017-04-29,1805,T,71,6.0NRT,300.8,41.5,D
17.829,-100.954,310.1,4.4,1.9,2017-04-29,1805,T,24,6.0NRT,285.4,77.7,D
42.687,-111.594,315.6,1.7,1.3,2017-04-29,1800,T,0,6.0NRT,287.2,27.3,D
42.688,-111.579,304.8,1.7,1.3,2017-04-29,1800,T,46,6.0NRT,288.3,11.8,D
31.746,-106.426,314.8,1.1,1,2017-04-29,1800,T,49,6.0NRT,299,5.8,D
31.564,-106.387,310.9,1.1,1,2017-04-29,1800,T,23,6.0NRT,291,4.9,D
28.648,-105.973,318,1.2,1.1,2017-04-29,1800,T,56,6.0NRT,300.1,6.3,D
28.605,-107.852,337.3,1,1,2017-04-29,1800,T,87,6.0NRT,310,28.5,D
28.603,-107.842,354.4,1,1,2017-04-29,1800,T,97,6.0NRT,310.2,63.7,D
28.602,-107.831,331.9,1,1,2017-04-29,1800,T,82,6.0NRT,304.4,22,D
28.596,-107.854,328.1,1,1,2017-04-29,1800,T,78,6.0NRT,306.9,15.3,D
28.594,-107.843,333.1,1,1,2017-04-29,1800,T,83,6.0NRT,306.2,22.6,D
26.745,-107.272,316.9,1.1,1,2017-04-29,1800,T,65,6.0NRT,297.2,11.8,D
27.073,-110.008,312.6,1,1,2017-04-29,1800,T,21,6.0NRT,300.6,7.4,D
27.072,-109.998,314.4,1,1,2017-04-29,1800,T,44,6.0NRT,301.9,9,D
24.787,-100.025,328.4,3.6,1.8,2017-04-29,1800,T,71,6.0NRT,309,108.1,D
26.669,-113.147,311.2,1.3,1.1,2017-04-29,1800,T,22,6.0NRT,300.8,14.3,D
25.806,-107.186,335.2,1.1,1.1,2017-04-29,1800,T,87,6.0NRT,304.3,32,D
25.804,-107.176,325,1.1,1.1,2017-04-29,1800,T,78,6.0NRT,302.3,16.4,D
49.685,-97.751,322.2,1.2,1.1,2017-04-29,1755,T,80,6.0NRT,304.6,15.5,D
49.417,-97.888,316,1.2,1.1,2017-04-29,1755,T,74,6.0NRT,300.4,11,D
49.414,-97.872,315.6,1.2,1.1,2017-04-29,1755,T,74,6.0NRT,299.2,10.4,D
49.832,-100.501,321.2,1,1,2017-04-29,1755,T,72,6.0NRT,295.8,15.3,D
49.293,-97.461,314.6,1.3,1.1,2017-04-29,1755,T,73,6.0NRT,301.1,9,D
49.29,-97.444,313.9,1.3,1.1,2017-04-29,1755,T,72,6.0NRT,299.2,8.1,D
